Text,Label
অনেক দিন পর পারভেজ ভাই এর দেখা ❤❤❤❤ ,love
আমি আপনার ফ্যান তাও এই বিডিও টা ভাল লাগেনাই। কারন আয়মান কে রোস্ট করার মত তেমন কিছুই দেখলাম না। ,love
অসাধারণ হইছে প্রিয় ভাই আমার ,joy
সমপুর্ণ ভিন্ন একটা গল্প দেখানোর জন্য ধন্যবাদ ,joy
আরে ভারতের খানকীর পুলারা বাংলাদেশকে নীয়ে না ভেবে তরা তর দেশ নিয়ে ভাব ,sadness
লাল্লালা ব্রো... আমাদের এই বাংলাদেশে ছিল তার বাড়ি বাদ পড়েও বহুবারবার ,joy
তোমার জীবনের সেই রাজমিস্ত্রীটি তুমিই ,joy
তাহসান ভাইয়ের জন্য নাটক টা দেখা.…...❤❤❤ ,joy
দেশব্যাপী ৫০০ স্থানে একযোগে সিরিজ বোমা হামলা। ,anger
মাইক টা অচাম😂 ,joy
আকবর ভাইয়ের বোনের আত্মার শান্তি কামনা করি ভগবানের নিকট 🙏 ,anger
মুসক ১১ ফর্ম অর্থাৎ ভ্যাট চালান দেন। সেলসম্যান অবাক। আবার বললাম ,surprise
মজা পাইছি কালা জুসা ,joy
"মেয়ে এতো অশত কেন??নিজের দেহ নিজের ও হেফাজত করা দরকার, মেয়ে কেন গেলো রাত এর বেলা পার্টি চোদাইতে ",sadness
"সাফা একটা নষ্ট মাগী,,, পরিচালক একটা বাইনচুদ সেও বুঝে না, নাস্তিক কে নিয়ে নাটক বানাই,,আমরা সবাই অপরাধী,,নাস্তিক দেখার জন্য,, ",sadness
অরে পাগলী তুই জানিস না এ দেশে সত্যের লড়াই করা যায় না তাহলে শহীদ আবরার ফাহাদ কিংবা সাগর রুনির মতো ওপারে পাঠিয়ে দিবে 😦এমন আরো অনেক অনেক পাগলী আর পাগল মিলে হাতে হাত কাঁধে কাঁধ মিলিয়ে গড়তে হবে নতুন দেশ একলা পারবি না রে ..... ,anger
দেশের বিচার ব্যবস্থা কতটা দুর্বল হলে অপরাধীরা লাইভে এসে উল্লাস করতে পারে সেটাই বুঝতেছি ,sadness
রশিদ খান কে কোন শালার পুতে অলরাউন্ডার ঘোষণা করছে? ,sadness
লিটন কুত্তার বাচ্চাকে দল থেকে বাদ দেওয়া হোক জুতা পিটা কর ,sadness
বেট ন হলে বল ,joy
তিনি বায়ার্ন মিউনিখের হয়ে এই রেকর্ড করেছেন। ৫১৬ লিগ ম্যাচে ৩৫৭ গোল করে ২য় স্থানে আছে ইংলিশ কিংবদন্তি জিমি গ্রেভস ,joy
গরু খাই ঘাস 😉😉 ,joy
"উঠকো সিজন্যাল দর্শকরা সিক্যুয়াল চাই,,আসল মুভি লাভারসরা কখনোই মাস্টারপিসের সিক্যুয়াল চায় নাহ ",sadness
নাটক দেখে জীবনে ২ বার কান্না করছি ২ টায় আপনার নাটক। ,anger
ধন্যবাদ সহমত প্রকাশের জন্য ,joy
৮:- মাটির ব্যাংকে ভালবাসা ,love
"ভাই আমি চিটিং,আমি রাজাকার ",sadness
তুই নিঃসন্দেহে জীবনে উন্নতি করবি বাছা। তবে মনে রাখিস ,joy
পরিচালকের গাঁজা কী মেয়াদোত্তীর্ন ছিলো? ,sadness
মোঃ নাজমুল হাসান + পানি দামে ,joy
